date,season,team1,team2,elo1,elo2,elo_prob1,score1,score2
2008-12-28,2008,htx,chi,1484.371,1556.087,0.4903361027021783,31,24
2008-12-28,2008,min,nyg,1575.884,1671.822,0.4555939469138971,20,19
2009-01-03,2008,sdg,clt,1593.456,1691.593,0.4524560984390569,23,17
2009-01-03,2008,crd,atl,1493.926,1558.51,0.5005986718380864,30,24
2009-01-04,2008,min,phi,1583.539,1616.177,0.5464384385947747,14,26
2009-01-04,2008,mia,rav,1545.051,1644.229,0.4509719518280281,9,27
2009-01-10,2008,oti,rav,1653.015,1670.38,0.5681259401790989,10,13
2009-01-10,2008,car,crd,1586.798,1513.358,0.6893162607522098,13,33
2009-01-11,2008,nyg,phi,1664.167,1644.627,0.6193172615318004,11,23
2009-01-11,2008,pit,sdg,1670.229,1615.091,0.6663160721751582,35,24
2009-01-18,2008,crd,phi,1558.15,1677.667,0.4221813561639933,32,25
2009-01-18,2008,pit,rav,1685.954,1686.48,0.5917349400995027,23,14
2009-02-01,2008,pit,crd,1704.22,1582.791,0.667966357613664,27,23
2009-09-10,2009,pit,oti,1644.566,1592.943,0.6618022369119954,13,10
2009-09-13,2009,nyg,was,1589.085,1495.03,0.714143539609343,23,17
2009-09-13,2009,tam,dal,1483.712,1536.223,0.5179653785554286,21,34
2009-09-13,2009,rav,kan,1613.81,1358.667,0.8632902916038122,38,24
2009-09-13,2009,nor,det,1517.408,1329.224,0.8111414698247233,45,27
2009-09-13,2009,htx,nyj,1505.421,1483.253,0.6228773923168216,7,24
2009-09-13,2009,gnb,chi,1502.422,1524.884,0.5609130417581428,21,15
2009-09-13,2009,crd,sfo,1550.108,1453.624,0.7169893845775902,16,20
2009-09-13,2009,clt,jax,1614.972,1462.719,0.7774052292349176,14,12
2009-09-13,2009,cle,min,1423.137,1538.393,0.4281760329634692,20,34
2009-09-13,2009,car,phi,1529.671,1603.684,0.4870321591695757,10,38
2009-09-13,2009,atl,mia,1527.719,1514.267,0.6110210103169474,19,7
2009-09-13,2009,cin,den,1451.942,1451.247,0.5934318511248794,7,12
2009-09-13,2009,sea,ram,1443.374,1346.511,0.7174318757773134,28,0
2009-09-14,2009,nwe,buf,1607.725,1451.939,0.7809047096644777,25,24
2009-09-14,2009,rai,sdg,1427.453,1567.911,0.3930830222553228,20,24
2009-09-20,2009,dal,nyg,1563.718,1599.46,0.5420063968614254,31,33
2009-09-20,2009,chi,pit,1508.119,1653.471,0.3863826576458052,17,14
2009-09-20,2009,buf,tam,1449.179,1456.217,0.5826486937389024,33,20
2009-09-20,2009,atl,car,1546.986,1497.005,0.6596834402506934,28,20
2009-09-20,2009,jax,crd,1458.268,1525.201,0.497218218086783,17,31
2009-09-20,2009,gnb,cin,1519.187,1430.022,0.7083626449254926,24,31
2009-09-20,2009,den,cle,1473.167,1400.465,0.688405723158244,27,6
2009-09-20,2009,kan,rai,1352.204,1415.22,0.502855174480781,10,13
2009-09-20,2009,nyj,nwe,1520.745,1610.485,0.4644563324252291,16,9
2009-09-20,2009,oti,htx,1584.038,1467.929,0.7393411926785943,31,34
2009-09-20,2009,phi,nor,1636.35,1527.381,0.7313427972721291,22,48
2009-09-20,2009,sfo,sea,1478.531,1461.1,0.6164508874966961,23,10
2009-09-20,2009,sdg,rav,1580.144,1620.273,0.5357312340032608,26,31
2009-09-20,2009,was,ram,1484.655,1328.785,0.780987429006865,9,7
2009-09-20,2009,det,min,1319.25,1561.065,0.2654505088643194,13,27
2009-09-21,2009,mia,clt,1495.0,1619.423,0.4153076392245209,23,27
2009-09-27,2009,nwe,atl,1587.959,1561.198,0.6290675742051013,26,10
2009-09-27,2009,htx,jax,1490.267,1431.361,0.6711211599562703,24,31
2009-09-27,2009,tam,nyg,1434.754,1611.529,0.3444719064950691,0,24
2009-09-27,2009,nyj,oti,1543.271,1561.7,0.5666225249041159,24,17
2009-09-27,2009,buf,nor,1470.641,1579.729,0.4368906432919668,7,27
2009-09-27,2009,sdg,mia,1560.727,1481.983,0.6958169530691098,23,13
2009-09-27,2009,min,sfo,1574.373,1498.044,0.6928665613011169,27,24
2009-09-27,2009,cin,pit,1461.702,1635.813,0.3479429779833963,23,20
2009-09-27,2009,sea,chi,1441.587,1525.777,0.472411419284012,19,25
2009-09-27,2009,rav,cle,1639.691,1382.336,0.864786137416778,34,3
2009-09-27,2009,rai,den,1429.175,1491.295,0.5041445582400338,3,23
2009-09-27,2009,ram,gnb,1324.412,1487.507,0.3624652421378382,17,36
2009-09-27,2009,phi,kan,1584.002,1338.249,0.8567847606248492,34,14
2009-09-27,2009,crd,clt,1552.107,1632.44,0.4779483534959057,10,31
2009-09-27,2009,det,was,1305.942,1489.028,0.3363153929142733,19,14
2009-09-28,2009,dal,car,1551.648,1482.793,0.6836358175093092,21,7
2009-10-04,2009,sfo,ram,1490.043,1303.622,0.8095818777956224,35,0
2009-10-04,2009,pit,sdg,1616.79,1574.42,0.6497797924531091,38,28
2009-10-04,2009,mia,buf,1468.29,1444.562,0.6249844846127006,38,10
2009-10-04,2009,was,tam,1463.896,1413.65,0.6600258249704252,16,13
2009-10-04,2009,nwe,rav,1608.136,1647.865,0.5363038931494826,27,21
2009-10-04,2009,nor,nyj,1605.808,1560.921,0.6530698028150711,24,10
2009-10-04,2009,kan,nyg,1330.608,1632.633,0.2035219711156949,16,27
2009-10-04,2009,jax,oti,1460.938,1544.05,0.4739583226906917,37,17
2009-10-04,2009,htx,rai,1460.69,1398.437,0.6753595935432107,29,6
2009-10-04,2009,den,dal,1522.033,1567.8,0.5276502738678924,17,10
2009-10-04,2009,clt,sea,1661.782,1423.36,0.8515281821552657,34,17
2009-10-04,2009,cle,cin,1374.162,1480.724,0.4404711590590116,20,23
2009-10-04,2009,chi,det,1544.004,1331.075,0.83200272133152,48,24
2009-10-05,2009,min,gnb,1582.374,1508.297,0.690101008917195,30,23
2009-10-11,2009,buf,cle,1420.285,1362.176,0.6701077358905435,3,6
2009-10-11,2009,ram,min,1291.374,1594.496,0.202500246976959,10,38
2009-10-11,2009,crd,htx,1522.765,1480.196,0.6500404327846347,28,21
2009-10-11,2009,car,was,1466.641,1472.853,0.5838044675381354,20,17
2009-10-11,2009,sfo,atl,1502.29,1541.021,0.5377322570805857,10,45
2009-10-11,2009,sea,jax,1415.818,1493.235,0.482138104772133,41,0
2009-10-11,2009,rav,cin,1630.024,1492.71,0.7621699104680204,14,17
2009-10-11,2009,phi,tam,1591.644,1404.693,0.8100517613921046,33,14
2009-10-11,2009,oti,clt,1511.753,1669.325,0.369843730723142,9,31
2009-10-11,2009,nyg,rai,1641.764,1378.931,0.8684311988793868,44,7
2009-10-11,2009,kan,dal,1321.477,1548.326,0.2825844620830642,20,26
2009-10-11,2009,det,pit,1321.472,1632.805,0.19497425496638,20,28
2009-10-11,2009,den,nwe,1541.507,1625.978,0.4720082770334094,20,17
2009-10-12,2009,mia,nyj,1492.566,1543.025,0.5209139714621444,31,27
2009-10-18,2009,nwe,oti,1611.208,1489.497,0.7455077058028068,59,0
2009-10-18,2009,pit,cle,1640.51,1381.857,0.8656574544268871,27,14
2009-10-18,2009,atl,chi,1580.026,1553.606,0.6286094195745396,21,14
2009-10-18,2009,jax,ram,1454.303,1279.069,0.7994560394009438,23,20
2009-10-18,2009,was,kan,1461.614,1311.233,0.7755348919026792,6,14
2009-10-18,2009,tam,car,1394.482,1477.88,0.4735478697979891,21,28
2009-10-18,2009,sea,crd,1454.75,1536.641,0.4757110299294086,3,27
2009-10-18,2009,rai,phi,1370.6,1601.855,0.2774710847591079,13,9
2009-10-18,2009,nyj,buf,1527.705,1400.604,0.7513494290795392,13,16
2009-10-18,2009,cin,htx,1515.982,1466.32,0.6592710652880674,17,28
2009-10-18,2009,gnb,det,1496.175,1313.767,0.8059952071287768,26,0
2009-10-18,2009,min,rav,1606.802,1606.752,0.5925357236296143,33,31
2009-10-18,2009,nor,nyg,1623.705,1650.095,0.5553366496741602,48,27
2009-10-19,2009,sdg,den,1558.406,1556.277,0.5954219367614381,23,34
2009-10-25,2009,nwe,tam,1630.417,1374.951,0.8131456044165881,35,7
2009-10-25,2009,ram,clt,1274.056,1691.581,0.1161610754329579,6,42
2009-10-25,2009,kan,sdg,1349.012,1527.883,0.3417525093904173,7,37
2009-10-25,2009,rai,nyj,1395.759,1504.88,0.4368439096188135,0,38
2009-10-25,2009,pit,min,1646.691,1615.498,0.6350008747915851,27,17
2009-10-25,2009,nyg,crd,1623.079,1567.032,0.6674784742583196,17,24
2009-10-25,2009,mia,nor,1507.886,1650.72,0.3898248478824536,34,46
2009-10-25,2009,htx,sfo,1500.886,1463.285,0.6435071220772844,24,21
2009-10-25,2009,dal,atl,1558.57,1594.856,0.5412289419724028,37,21
2009-10-25,2009,cle,gnb,1375.675,1507.67,0.4047638948546755,3,31
2009-10-25,2009,cin,chi,1481.416,1538.776,0.5109930719895056,45,10
2009-10-25,2009,car,buf,1497.411,1423.429,0.6899840435555781,9,20
2009-10-26,2009,was,phi,1423.835,1576.696,0.3761859936514697,17,27
2009-11-01,2009,dal,sea,1584.231,1424.358,0.7849033359634141,38,17
2009-11-01,2009,sdg,rai,1550.2,1364.38,0.8090479725498687,24,16
2009-11-01,2009,buf,htx,1460.032,1510.33,0.52114525921476,10,31
2009-11-01,2009,crd,car,1596.408,1460.808,0.7603768025227867,21,34
2009-11-01,2009,det,ram,1302.272,1266.826,0.6406562650218788,10,17
2009-11-01,2009,gnb,min,1534.124,1598.726,0.5005727677913434,26,38
2009-11-01,2009,chi,cle,1503.85,1349.222,0.7797620741687178,30,6
2009-11-01,2009,rav,den,1598.056,1586.8,0.6080123409577859,30,7
2009-11-01,2009,phi,nyg,1594.045,1593.703,0.5929414889986346,40,17
2009-11-01,2009,oti,jax,1470.288,1459.316,0.6076226364540546,30,13
2009-11-01,2009,nyj,mia,1536.259,1488.572,0.6567126075020024,25,30
2009-11-01,2009,clt,sfo,1698.812,1453.841,0.856231511472418,18,14
2009-11-02,2009,nor,atl,1670.034,1569.195,0.72204857023897,35,27
2009-11-08,2009,cin,rav,1516.342,1622.137,0.4415595990035376,17,7
2009-11-08,2009,chi,crd,1516.742,1552.248,0.542343611698522,21,41
2009-11-08,2009,atl,was,1557.837,1406.486,0.7765054216023664,31,17
2009-11-08,2009,nwe,mia,1641.692,1513.376,0.752653793145624,27,17
2009-11-08,2009,jax,kan,1437.391,1326.696,0.7332904669484098,24,21
2009-11-08,2009,nor,car,1681.393,1504.968,0.8005529701740474,30,20
2009-11-08,2009,clt,htx,1702.868,1542.764,0.7851277515217968,20,17
2009-11-08,2009,phi,dal,1619.171,1596.295,0.6238342691764597,16,20
2009-11-08,2009,sfo,oti,1449.785,1492.213,0.5324380941455701,27,34
2009-11-08,2009,tam,gnb,1363.677,1508.44,0.3871868374466746,38,28
2009-11-08,2009,nyg,sdg,1568.576,1557.732,0.6074469501213218,20,21
2009-11-08,2009,sea,det,1412.293,1274.353,0.7628224969262986,32,20
2009-11-09,2009,den,pit,1562.719,1663.463,0.4487409666931168,10,28
2009-11-12,2009,sfo,chi,1427.412,1483.269,0.5131547982016602,10,6
2009-11-15,2009,ram,nor,1294.744,1690.012,0.1299754963003289,23,28
2009-11-15,2009,sdg,phi,1566.454,1598.255,0.5476323184856838,31,23
2009-11-15,2009,was,den,1395.465,1536.716,0.3919945188483211,27,17
2009-11-15,2009,rai,kan,1356.848,1319.848,0.6427130688326204,10,16
2009-11-15,2009,pit,cin,1689.466,1543.63,0.7709475942495162,12,18
2009-11-15,2009,nyj,jax,1511.455,1444.239,0.6815917433825356,22,24
2009-11-15,2009,min,det,1624.41,1263.213,0.9208087937627104,27,10
2009-11-15,2009,mia,tam,1502.472,1394.171,0.730586595630678,25,23
2009-11-15,2009,gnb,dal,1477.945,1617.211,0.394721205765613,17,7
2009-11-15,2009,crd,sea,1585.72,1423.433,0.7872401268755932,31,20
2009-11-15,2009,clt,nwe,1708.272,1652.596,0.6670042957839333,35,34
2009-11-15,2009,car,atl,1496.349,1568.858,0.4891953625873552,28,19
2009-11-15,2009,oti,buf,1514.586,1427.598,0.7057670152757468,41,17
2009-11-16,2009,cle,rav,1336.33,1594.849,0.2471287245167654,0,16
2009-11-19,2009,car,mia,1519.953,1507.959,0.6090243792798955,17,24
2009-11-22,2009,min,sea,1628.245,1413.849,0.8331797697139864,35,9
2009-11-22,2009,kan,pit,1346.077,1656.282,0.1959954562043788,27,24
2009-11-22,2009,jax,buf,1460.173,1409.88,0.6600865323668054,18,15
2009-11-22,2009,gnb,sfo,1507.987,1443.018,0.6787780120044942,30,24
2009-11-22,2009,det,cle,1259.378,1323.459,0.5013225442283848,38,37
2009-11-22,2009,nwe,nyj,1648.22,1495.521,0.7778491889215297,31,14
2009-11-22,2009,nyg,atl,1559.855,1545.254,0.612591870895703,34,31
2009-11-22,2009,rai,cin,1330.618,1576.814,0.2605623044591025,20,17
2009-11-22,2009,tam,nor,1388.684,1694.062,0.2004110943883719,7,38
2009-11-22,2009,chi,phi,1467.663,1578.672,0.4341720693473871,20,24
2009-11-22,2009,dal,was,1587.169,1425.671,0.7864784060149689,7,6
2009-11-22,2009,ram,crd,1290.695,1595.304,0.2011214015413699,13,21
2009-11-22,2009,den,sdg,1506.51,1586.037,0.479106140941499,3,32
2009-11-22,2009,rav,clt,1607.72,1712.649,0.44278920335714,15,17
2009-11-23,2009,htx,oti,1537.36,1532.304,0.5994741998602398,17,20
2009-11-26,2009,den,nyg,1474.134,1570.221,0.4553812181145524,26,6
2009-11-26,2009,dal,rai,1589.853,1352.96,0.8504119636407677,24,7
2009-11-26,2009,det,gnb,1266.289,1519.791,0.2525412084884086,12,34
2009-11-29,2009,sfo,jax,1431.214,1469.128,0.5389011092063972,20,3
2009-11-29,2009,sdg,kan,1618.414,1371.165,0.8578382089872653,43,14
2009-11-29,2009,ram,sea,1282.725,1404.092,0.4195856581560563,17,27
2009-11-29,2009,oti,crd,1549.472,1603.274,0.5161096395696771,20,17
2009-11-29,2009,atl,tam,1534.887,1376.161,0.7837865109967982,20,17
2009-11-29,2009,buf,mia,1400.925,1534.206,0.4029815996427876,31,14
2009-11-29,2009,rav,pit,1598.165,1631.194,0.5458805401499943,20,17
2009-11-29,2009,cin,cle,1554.472,1316.549,0.8511646542542209,16,7
2009-11-29,2009,htx,clt,1520.192,1722.204,0.3124469120903115,27,35
2009-11-29,2009,min,chi,1638.002,1453.974,0.8074492425164084,36,10
2009-11-29,2009,nyj,car,1483.836,1493.706,0.5786792155791642,17,6
2009-11-29,2009,phi,was,1592.361,1422.987,0.7939931145256078,27,24
2009-11-30,2009,nor,nwe,1706.585,1659.905,0.6554045950999229,38,17
2009-12-03,2009,buf,nyj,1436.542,1504.263,0.4960842462835059,13,19
2009-12-06,2009,crd,min,1589.926,1649.404,0.5079461277327743,30,17
2009-12-06,2009,sea,sfo,1423.712,1457.545,0.5447329919776034,20,17
2009-12-06,2009,was,nor,1417.825,1726.859,0.1970598598107186,30,33
2009-12-06,2009,atl,phi,1540.329,1597.523,0.511231847187766,7,34
2009-12-06,2009,car,tam,1473.279,1370.72,0.7240312938031255,16,6
2009-12-06,2009,cin,det,1560.497,1251.702,0.8958309802384095,23,13
2009-12-06,2009,clt,oti,1735.13,1562.82,0.7967438407545034,27,17
2009-12-06,2009,jax,htx,1442.797,1507.267,0.5007627307204203,23,18
2009-12-06,2009,kan,den,1362.697,1507.771,0.3867621426531756,13,44
2009-12-06,2009,mia,nwe,1498.589,1639.631,0.3922812968647433,22,21
2009-12-06,2009,nyg,dal,1536.583,1597.457,0.5059375121897984,31,24
2009-12-06,2009,pit,rai,1618.783,1345.356,0.8752439495759308,24,27
2009-12-06,2009,cle,sdg,1310.524,1626.883,0.190473147758695,23,30
2009-12-06,2009,chi,ram,1442.572,1263.105,0.8033342315361404,17,9
2009-12-07,2009,gnb,rav,1534.378,1610.575,0.4838917980522192,27,14
2009-12-10,2009,cle,pit,1303.415,1590.105,0.2182062533018439,13,6
2009-12-13,2009,kan,buf,1336.83,1417.26,0.4778090325185231,10,16
2009-12-13,2009,dal,sdg,1576.948,1633.992,0.5114476035038896,17,20
2009-12-13,2009,rav,det,1583.195,1247.432,0.9094532476286918,48,3
2009-12-13,2009,tam,nyj,1358.421,1523.546,0.3597692438822528,3,26
2009-12-13,2009,atl,nor,1506.137,1731.777,0.2839975101514262,23,26
2009-12-13,2009,clt,den,1743.928,1533.638,0.8298686466315078,28,16
2009-12-13,2009,htx,sea,1489.381,1436.158,0.6638606135723903,34,7
2009-12-13,2009,jax,mia,1460.683,1507.315,0.5264090773714863,10,14
2009-12-13,2009,min,cin,1623.498,1564.767,0.6708987749793939,30,10
2009-12-13,2009,nwe,car,1630.905,1485.577,0.7704307935951645,20,10
2009-12-13,2009,oti,ram,1554.021,1255.327,0.8902786913644025,47,7
2009-12-13,2009,chi,gnb,1450.35,1561.758,0.4336079006228948,14,21
2009-12-13,2009,rai,was,1374.035,1412.907,0.5375304911820636,13,34
2009-12-13,2009,nyg,phi,1557.092,1631.715,0.4861549299509198,38,45
2009-12-14,2009,sfo,crd,1445.099,1615.832,0.352367652140744,24,9
2009-12-17,2009,jax,clt,1443.596,1751.685,0.1979220122446295,31,35
2009-12-19,2009,nor,dal,1739.115,1562.716,0.8005290719170447,17,24
2009-12-20,2009,sea,tam,1414.899,1336.549,0.6953366950036944,7,24
2009-12-20,2009,rav,chi,1589.06,1432.69,0.7814793409836278,31,7
2009-12-20,2009,pit,gnb,1553.947,1579.419,0.5566411916592671,37,36
2009-12-20,2009,sdg,cin,1648.224,1545.795,0.7238817429066585,27,24
2009-12-20,2009,phi,sfo,1651.845,1482.824,0.7936605405575361,27,13
2009-12-20,2009,det,crd,1241.567,1578.106,0.1732016751466538,24,31
2009-12-20,2009,car,min,1475.528,1642.47,0.3573636034940765,26,7
2009-12-20,2009,den,rai,1525.881,1340.405,0.808741861921862,19,20
2009-12-20,2009,kan,cle,1318.364,1339.572,0.5626901198145962,34,41
2009-12-20,2009,oti,mia,1561.014,1524.402,0.6422000185184725,27,24
2009-12-20,2009,buf,nwe,1435.726,1640.954,0.308483798357493,10,17
2009-12-20,2009,ram,htx,1248.334,1510.64,0.2430951473557564,13,16
2009-12-20,2009,nyj,atl,1545.418,1498.799,0.6553252850557733,7,10
2009-12-21,2009,was,nyg,1446.537,1536.962,0.4634756585210079,12,45
2009-12-25,2009,oti,sdg,1570.497,1655.338,0.4714775049232018,17,42
2009-12-27,2009,atl,buf,1517.939,1423.665,0.7144008255473733,31,3
2009-12-27,2009,sfo,det,1472.723,1235.155,0.8509055853244429,20,6
2009-12-27,2009,phi,den,1661.946,1513.229,0.7738630176329655,30,27
2009-12-27,2009,nyg,car,1569.276,1515.902,0.6640545534290725,9,41
2009-12-27,2009,nwe,jax,1653.014,1437.859,0.8337861603235097,35,7
2009-12-27,2009,nor,tam,1701.719,1379.547,0.9028009525968436,17,20
2009-12-27,2009,mia,htx,1514.92,1516.825,0.5898158141390777,20,27
2009-12-27,2009,pit,rav,1559.985,1601.842,0.533256282610089,23,20
2009-12-27,2009,gnb,sea,1573.381,1371.902,0.8225873689709255,48,10
2009-12-27,2009,clt,nyj,1757.422,1526.277,0.8461537893539224,15,29
2009-12-27,2009,was,dal,1414.223,1600.112,0.3327234255666846,0,17
2009-12-27,2009,cle,rai,1363.449,1353.057,0.6068263354602521,23,9
2009-12-27,2009,crd,ram,1584.518,1242.148,0.912536795481916,31,10
2009-12-27,2009,cin,kan,1538.68,1294.487,0.8556793286341489,17,10
2009-12-28,2009,chi,min,1419.908,1602.096,0.3374701940008874,36,30
2010-01-03,2009,min,nyg,1574.86,1520.198,0.6657065690770819,44,7
2010-01-03,2009,buf,clt,1405.729,1704.465,0.2066082579298062,30,7
2010-01-03,2009,car,nor,1564.98,1671.342,0.4407549217962885,23,10
2010-01-03,2009,cle,jax,1384.038,1427.93,0.5303395351484249,23,17
2010-01-03,2009,crd,gnb,1589.08,1584.976,0.5981576740893558,7,33
2010-01-03,2009,dal,phi,1618.344,1667.661,0.5225543347606969,24,0
2010-01-03,2009,den,kan,1507.514,1289.224,0.8362721263523576,24,44
2010-01-03,2009,det,chi,1228.056,1447.143,0.2917301212660147,23,37
2010-01-03,2009,htx,nwe,1542.079,1662.944,0.4202895708778946,34,27
2010-01-03,2009,mia,pit,1489.666,1572.791,0.4739396649732862,24,30
2010-01-03,2009,nyj,cin,1579.234,1543.943,0.6404508287952814,37,0
2010-01-03,2009,rai,rav,1332.468,1589.036,0.2492242236168106,13,21
2010-01-03,2009,sea,oti,1360.307,1540.049,0.3406254951066805,13,17
2010-01-03,2009,tam,atl,1409.924,1535.875,0.4131733651515829,10,20
2010-01-03,2009,ram,sfo,1237.586,1479.822,0.264978233369204,6,28
2010-01-03,2009,sdg,was,1685.786,1395.991,0.8851737863909881,23,20
2010-01-09,2009,dal,phi,1648.864,1637.142,0.6086514873270674,34,14
2010-01-09,2009,cin,nyj,1518.926,1604.251,0.4707832951549036,14,24
2010-01-10,2009,nwe,rav,1638.206,1599.11,0.6454789199864045,14,33
2010-01-10,2009,crd,gnb,1548.373,1625.683,0.4822918953228732,51,45
2010-01-16,2009,nor,crd,1641.259,1568.635,0.6883094021593194,45,14
2010-01-16,2009,clt,rav,1648.042,1639.705,0.6040004115714714,20,3
2010-01-17,2009,sdg,nyj,1688.527,1626.623,0.6749189659875391,14,17
2010-01-17,2009,min,dal,1597.926,1671.89,0.4871026286616312,34,3
2010-01-24,2009,clt,nyj,1670.195,1646.481,0.6249655957165314,30,17
2010-01-24,2009,nor,min,1661.591,1633.623,0.6306873840508231,31,28
2010-02-07,2009,nor,clt,1671.416,1689.222,0.4743975175434132,31,17
2010-09-09,2010,nor,min,1635.077,1584.199,0.6608417051576843,14,9
2010-09-12,2010,htx,clt,1546.211,1608.682,0.5036394592844978,34,24
2010-09-12,2010,ram,crd,1316.472,1533.868,0.2937455027695524,13,17
2010-09-12,2010,sea,sfo,1401.591,1498.466,0.4542564551463171,31,6
2010-09-12,2010,was,dal,1430.5,1592.462,0.3639737377201078,13,7
2010-09-12,2010,tam,cle,1428.762,1436.429,0.5817679604593616,17,14
2010-09-12,2010,buf,mia,1476.435,1482.581,0.5838967779371752,10,15
2010-09-12,2010,chi,det,1476.273,1310.527,0.7905561084228526,19,14
2010-09-12,2010,jax,den,1441.55,1467.711,0.5556621467635778,24,17
2010-09-12,2010,nwe,cin,1566.741,1499.37,0.6817853524295905,38,24
2010-09-12,2010,nyg,car,1499.755,1565.042,0.499586973892889,31,18
2010-09-12,2010,oti,rai,1535.313,1383.262,0.7772039451000612,38,13
2010-09-12,2010,phi,gnb,1577.744,1571.948,0.6004965596635709,20,27
2010-09-12,2010,pit,atl,1562.39,1538.437,0.6252880039244317,15,9
2010-09-13,2010,nyj,rav,1586.636,1580.034,0.6016091071434102,9,10
2010-09-13,2010,kan,sdg,1400.114,1614.113,0.2978186017150048,21,14
2010-09-19,2010,den,sea,1449.552,1437.675,0.608863996480668,31,14
2010-09-19,2010,det,phi,1303.734,1551.939,0.2583403095151155,32,35
2010-09-19,2010,gnb,buf,1597.752,1454.936,0.7678632570385286,34,7
2010-09-19,2010,nyj,nwe,1578.015,1582.998,0.5855224280817173,28,14
2010-09-19,2010,oti,pit,1548.527,1576.407,0.5532176389642532,11,19
2010-09-19,2010,was,htx,1456.394,1569.988,0.4305200817226418,27,30
2010-09-19,2010,min,mia,1572.653,1504.08,0.6832846241382218,10,14
2010-09-19,2010,sdg,jax,1582.788,1459.709,0.7469988769869497,38,13
2010-09-19,2010,rai,ram,1370.048,1307.629,0.6755690668222568,16,14
2010-09-19,2010,cle,kan,1425.127,1431.439,0.5836645920982997,14,16
2010-09-19,2010,dal,chi,1566.568,1483.066,0.7015827603787403,20,27
2010-09-19,2010,clt,nyg,1584.905,1526.171,0.6709025879386807,38,14
2010-09-19,2010,atl,crd,1524.421,1542.711,0.5668189999929264,41,7
2010-09-19,2010,car,tam,1538.626,1440.063,0.7194114960553095,7,20
2010-09-19,2010,cin,rav,1483.113,1588.655,0.4419187518125124,15,10
2010-09-20,2010,sfo,nor,1462.382,1646.623,0.3348329697541107,22,25
2010-09-26,2010,htx,dal,1581.667,1535.278,0.6550261694023087,13,27
2010-09-26,2010,ram,was,1300.891,1444.715,0.3884701540438345,30,16
2010-09-26,2010,sea,sdg,1415.828,1597.976,0.3375216780602492,27,20
2010-09-26,2010,tam,pit,1481.084,1601.135,0.4214316633667938,13,38
2010-09-26,2010,rav,cle,1568.281,1411.951,0.7814400173321063,24,17
2010-09-26,2010,nyg,oti,1506.112,1523.799,0.5676710903581431,10,29
2010-09-26,2010,nwe,buf,1561.145,1440.801,0.7440118539824442,38,30
2010-09-26,2010,nor,atl,1655.429,1554.582,0.722057812464628,24,27
2010-09-26,2010,min,det,1549.238,1297.121,0.8612214520648742,24,10
2010-09-26,2010,mia,nyj,1527.496,1599.867,0.489393869507539,23,31
2010-09-26,2010,kan,sfo,1444.615,1453.576,0.5799544516735462,31,10
2010-09-26,2010,jax,phi,1444.521,1558.551,0.429904850935291,3,28
2010-09-26,2010,den,clt,1471.4,1604.963,0.4025911102415017,13,27
2010-09-26,2010,crd,rai,1512.549,1376.786,0.7605477233150906,24,23
2010-09-26,2010,car,cin,1497.605,1503.487,0.5842659606270693,7,20
2010-09-27,2010,chi,gnb,1514.356,1611.887,0.4533204597281207,20,17
2010-10-03,2010,ram,sea,1335.243,1444.929,0.4360439471093052,20,3
2010-10-03,2010,sdg,crd,1568.875,1515.591,0.6639389667918438,41,10
2010-10-03,2010,pit,rav,1627.926,1576.539,0.6614981049463509,14,17
2010-10-03,2010,phi,was,1585.954,1410.363,0.7997853159138151,12,17
2010-10-03,2010,oti,den,1558.558,1450.254,0.730589994747746,20,26
2010-10-03,2010,buf,nyj,1430.426,1621.302,0.3263807264229097,14,38
2010-10-03,2010,nyg,chi,1471.353,1529.741,0.5095142843161942,17,3
2010-10-03,2010,nor,car,1633.777,1465.915,0.7925658123408366,16,14
2010-10-03,2010,jax,clt,1417.119,1626.109,0.3038834065552815,31,28
2010-10-03,2010,rai,htx,1373.744,1544.298,0.352602831566628,24,31
2010-10-03,2010,gnb,det,1596.503,1290.552,0.8942933082677076,28,26
2010-10-03,2010,cle,cin,1403.692,1535.177,0.4054714137405328,23,20
2010-10-03,2010,atl,sfo,1576.234,1428.253,0.7731207291079191,16,14
2010-10-04,2010,mia,nwe,1506.062,1571.521,0.4993394462857413,14,41
2010-10-10,2010,rai,sdg,1359.751,1590.98,0.2775010913372883,35,27
2010-10-10,2010,clt,kan,1605.457,1469.937,0.7602928844554854,19,9
2010-10-10,2010,buf,jax,1410.551,1437.771,0.5541565043940151,26,36
2010-10-10,2010,car,chi,1461.794,1503.255,0.5338236080184952,6,23
2010-10-10,2010,cin,tam,1518.18,1454.293,0.6774184517883189,21,24
2010-10-10,2010,cle,atl,1420.69,1580.779,0.3664733449320649,10,20
2010-10-10,2010,det,ram,1288.565,1368.52,0.4784913069556138,44,6
2010-10-10,2010,crd,nor,1493.485,1637.898,0.3876649949633402,30,20
2010-10-10,2010,dal,oti,1572.647,1527.694,0.6531558776260807,27,34
2010-10-10,2010,htx,nyg,1558.291,1497.839,0.6730824341266662,10,34
2010-10-10,2010,rav,den,1595.904,1481.119,0.7378697212744056,31,17
2010-10-10,2010,sfo,phi,1423.708,1553.775,0.4074406495780951,24,27
2010-10-10,2010,was,gnb,1442.543,1598.49,0.372026468157034,16,13
2010-10-11,2010,nyj,min,1641.176,1555.807,0.7038279798087729,29,20
2010-10-17,2010,ram,sdg,1330.047,1556.635,0.2828891512874361,20,17
2010-10-17,2010,tam,nor,1474.244,1607.432,0.4031104050591657,6,31
